OrderID,Date,Product,Category,Quantity,Price,Revenue,PaymentMethod,City,Rating,FeedbackText
2600,27-05-2024,Shorts,Women Fashion,4,1734.93,6939.72,Wallet,Hyderabad,5,Good fabric but size not perfect
2601,09-06-2024,Hoodie,Men Fashion,2,481.94,963.88,Credit Card,Bengaluru,3,Loved it! Great fit and style
2602,30-07-2024,Shirt,Women Fashion,1,1854.6,1854.6,Credit Card,Bengaluru,1,Totally worth the price
2603,07-11-2023,Cargo Pants,Men Fashion,4,1036.41,4145.64,COD,Hyderabad,3,Very satisfied with the product
2604,28-04-2024,Joggers,Accessories,3,1121.83,3365.49,Wallet,Kolkata,5,Loved it! Great fit and style
2605,22-06-2024,Jackets,Men Fashion,4,765.45,3061.8,Debit Card,Chennai,5,The material is too thin
2606,17-08-2024,Shirt,Accessories,2,1273.17,2546.34,Wallet,Kolkata,2,Not happy with the packaging
2607,18-02-2024,Hoodie,Men Fashion,4,1802.4,7209.6,UPI,Kolkata,2,Good fabric but size not perfect
2608,12-06-2023,Shorts,Men Fashion,3,761.4,2284.2,UPI,Hyderabad,4,Delivery took longer than expected
2609,02-05-2024,Shirt,Men Fashion,3,1510.84,4532.52,Credit Card,Mumbai,3,Very satisfied with the product
2610,28-06-2023,Cargo Pants,Women Fashion,4,1940.77,7763.08,UPI,Mumbai,4,The material is too thin
2611,18-09-2024,Jackets,Men Fashion,4,696.62,2786.48,UPI,Kolkata,5,Delivery took longer than expected
2612,16-03-2023,Sweatshirt,Women Fashion,3,886.87,2660.61,Wallet,Pune,2,Amazing quality and fast delivery!
2613,31-01-2023,Joggers,Women Fashion,2,1693.73,3387.46,UPI,Pune,2,Delivery took longer than expected
2614,05-04-2024,Cargo Pants,Men Fashion,3,1908.49,5725.47,Wallet,Chennai,2,"Average product, expected better"
2615,24-07-2023,Shorts,Women Fashion,4,948.83,3795.32,COD,Hyderabad,1,Delivery took longer than expected
2616,20-10-2023,Shorts,Men Fashion,3,751.08,2253.24,Credit Card,Hyderabad,5,Delivery took longer than expected
2617,25-06-2024,Shorts,Men Fashion,3,1625.32,4875.96,Wallet,Mumbai,2,Very satisfied with the product
2618,06-10-2024,Hoodie,Men Fashion,1,1325,1325,UPI,Kolkata,5,Amazing quality and fast delivery!
2619,24-05-2023,T-Shirt,Women Fashion,3,1080.41,3241.23,COD,Chennai,2,Not happy with the packaging
2620,13-07-2024,Hoodie,Women Fashion,2,503.66,1007.32,Credit Card,Pune,3,Amazing quality and fast delivery!
2621,19-10-2024,Sweatshirt,Men Fashion,1,635.76,635.76,Credit Card,Chennai,5,Very satisfied with the product
2622,30-04-2024,Shirt,Women Fashion,2,1357.68,2715.36,Wallet,Chennai,4,The material is too thin
2623,22-05-2023,Hoodie,Women Fashion,3,1012.74,3038.22,COD,Pune,1,Totally worth the price
2624,21-01-2024,Hoodie,Accessories,4,1227.98,4911.92,UPI,Delhi,4,Good fabric but size not perfect
2625,13-06-2024,Jackets,Men Fashion,2,1618.69,3237.38,UPI,Hyderabad,5,Delivery took longer than expected
2626,25-08-2023,T-Shirt,Accessories,2,589.59,1179.18,Wallet,Bengaluru,2,Delivery took longer than expected
2627,24-01-2023,Shorts,Women Fashion,4,1050.83,4203.32,Debit Card,Hyderabad,5,"Average product, expected better"
2628,02-01-2024,Hoodie,Men Fashion,2,1825.54,3651.08,Debit Card,Mumbai,1,Delivery took longer than expected
2629,01-07-2024,Shorts,Accessories,1,1472.69,1472.69,Wallet,Chennai,5,Totally worth the price
2630,16-11-2023,Cargo Pants,Accessories,2,469.42,938.84,UPI,Chennai,2,Good fabric but size not perfect
2631,24-04-2023,Sweatshirt,Women Fashion,1,388.07,388.07,UPI,Mumbai,4,Amazing quality and fast delivery!
2632,13-12-2023,Cargo Pants,Women Fashion,3,1323.16,3969.48,Credit Card,Bengaluru,3,Amazing quality and fast delivery!
2633,02-03-2023,Joggers,Men Fashion,2,429.57,859.14,Wallet,Kolkata,4,Amazing quality and fast delivery!
2634,04-12-2023,T-Shirt,Men Fashion,3,339.3,1017.9,COD,Mumbai,2,Totally worth the price
2635,31-07-2024,T-Shirt,Women Fashion,1,1911.03,1911.03,UPI,Hyderabad,2,"Average product, expected better"
2636,04-09-2024,Hoodie,Accessories,3,529.28,1587.84,COD,Delhi,1,Good fabric but size not perfect
2637,05-10-2023,T-Shirt,Men Fashion,4,774.82,3099.28,UPI,Hyderabad,5,Very satisfied with the product
2638,03-06-2024,Shorts,Accessories,2,1873.99,3747.98,Debit Card,Hyderabad,5,"Average product, expected better"
2639,04-05-2024,Jackets,Men Fashion,2,1874.76,3749.52,UPI,Mumbai,4,Loved it! Great fit and style
2640,27-01-2023,Shorts,Accessories,3,365.97,1097.91,Wallet,Kolkata,3,Good fabric but size not perfect
2641,24-01-2024,T-Shirt,Accessories,1,315.47,315.47,COD,Mumbai,3,"Average product, expected better"
2642,01-02-2024,Cargo Pants,Accessories,3,347.71,1043.13,Credit Card,Hyderabad,1,Totally worth the price
2643,13-03-2024,Joggers,Men Fashion,2,1908.49,3816.98,COD,Mumbai,2,Amazing quality and fast delivery!
2644,22-09-2024,Shirt,Women Fashion,1,1637.53,1637.53,Credit Card,Bengaluru,1,Totally worth the price
2645,23-03-2024,T-Shirt,Men Fashion,3,720.38,2161.14,Credit Card,Mumbai,5,Very satisfied with the product
2646,25-08-2024,T-Shirt,Men Fashion,2,1299.2,2598.4,COD,Pune,2,Amazing quality and fast delivery!
2647,03-07-2024,T-Shirt,Men Fashion,1,1261.57,1261.57,Credit Card,Kolkata,1,"Average product, expected better"
2648,28-02-2023,Hoodie,Men Fashion,2,1224.14,2448.28,Credit Card,Hyderabad,4,Very satisfied with the product
2649,04-07-2023,Jackets,Men Fashion,3,1209.13,3627.39,Debit Card,Bengaluru,5,Good fabric but size not perfect
2650,08-09-2024,Shorts,Women Fashion,3,760.54,2281.62,Credit Card,Chennai,3,Excellent customer support
2651,12-02-2024,Sweatshirt,Accessories,3,523.34,1570.02,UPI,Pune,1,Not happy with the packaging
2652,20-03-2023,Hoodie,Women Fashion,3,1233.78,3701.34,Wallet,Delhi,5,Loved it! Great fit and style
2653,21-05-2024,Shirt,Men Fashion,4,457.43,1829.72,COD,Pune,5,The material is too thin
2654,06-11-2023,Shirt,Accessories,1,1714.02,1714.02,Debit Card,Kolkata,3,Excellent customer support
2655,08-09-2023,Jackets,Women Fashion,1,676.03,676.03,Wallet,Chennai,3,Delivery took longer than expected
2656,17-04-2023,T-Shirt,Women Fashion,1,683.33,683.33,COD,Pune,3,Amazing quality and fast delivery!
2657,28-09-2024,Sweatshirt,Women Fashion,1,447.91,447.91,UPI,Delhi,1,Totally worth the price
2658,21-05-2023,Shorts,Women Fashion,2,461.11,922.22,Wallet,Delhi,3,"Average product, expected better"
2659,06-05-2023,Shirt,Accessories,4,384.95,1539.8,Credit Card,Mumbai,4,Totally worth the price
2660,29-08-2023,Sweatshirt,Accessories,3,1779.17,5337.51,COD,Mumbai,5,Good fabric but size not perfect
2661,22-01-2023,Sweatshirt,Men Fashion,2,774.57,1549.14,Debit Card,Bengaluru,3,Excellent customer support
2662,25-08-2024,Cargo Pants,Women Fashion,2,1578.2,3156.4,UPI,Mumbai,5,The material is too thin
2663,13-10-2023,Cargo Pants,Women Fashion,1,1779.08,1779.08,UPI,Kolkata,2,"Average product, expected better"
2664,27-01-2024,Cargo Pants,Women Fashion,1,1050.58,1050.58,UPI,Delhi,2,"Average product, expected better"
2665,30-07-2023,Cargo Pants,Men Fashion,3,1122.47,3367.41,COD,Chennai,3,Excellent customer support
2666,23-02-2023,Jackets,Men Fashion,3,1199.9,3599.7,Wallet,Kolkata,5,The material is too thin
2667,23-12-2023,T-Shirt,Accessories,3,666.63,1999.89,Debit Card,Kolkata,2,Very satisfied with the product
2668,26-09-2023,Shorts,Men Fashion,1,1668.23,1668.23,Debit Card,Pune,3,Totally worth the price
2669,28-09-2024,Cargo Pants,Women Fashion,3,1847.36,5542.08,UPI,Kolkata,5,Not happy with the packaging
2670,22-04-2023,Cargo Pants,Accessories,1,552.72,552.72,Debit Card,Kolkata,3,"Average product, expected better"
2671,01-07-2024,Sweatshirt,Women Fashion,2,888.15,1776.3,Wallet,Pune,5,Not happy with the packaging
2672,04-08-2024,Jackets,Men Fashion,2,993.37,1986.74,COD,Hyderabad,2,The material is too thin
2673,01-09-2023,Joggers,Men Fashion,4,590.2,2360.8,Debit Card,Kolkata,3,Totally worth the price
2674,08-10-2023,Hoodie,Men Fashion,2,357.94,715.88,Wallet,Bengaluru,2,Very satisfied with the product
2675,12-12-2023,Cargo Pants,Men Fashion,1,872.81,872.81,Wallet,Bengaluru,3,Delivery took longer than expected
2676,06-01-2024,Jackets,Accessories,2,627.84,1255.68,Debit Card,Kolkata,1,Good fabric but size not perfect
2677,14-09-2024,T-Shirt,Men Fashion,2,1958.26,3916.52,Debit Card,Chennai,2,Excellent customer support
2678,25-11-2023,Jackets,Men Fashion,4,1805.35,7221.4,COD,Hyderabad,2,Not happy with the packaging
2679,18-01-2023,Sweatshirt,Men Fashion,4,829.25,3317,COD,Mumbai,4,Amazing quality and fast delivery!
2680,03-01-2024,Sweatshirt,Accessories,1,689.99,689.99,Wallet,Delhi,2,Excellent customer support
2681,23-02-2024,T-Shirt,Accessories,3,1400.78,4202.34,UPI,Bengaluru,5,The material is too thin
2682,16-09-2024,Shirt,Men Fashion,4,1442.05,5768.2,COD,Delhi,3,"Average product, expected better"
2683,22-09-2023,Jackets,Women Fashion,1,538.88,538.88,COD,Delhi,1,Very satisfied with the product
2684,21-08-2023,Joggers,Men Fashion,4,1700.4,6801.6,Wallet,Pune,5,Delivery took longer than expected
2685,20-02-2023,Shorts,Men Fashion,2,376,752,UPI,Delhi,5,Good fabric but size not perfect
2686,02-06-2024,Sweatshirt,Accessories,3,1553.52,4660.56,Debit Card,Mumbai,5,"Average product, expected better"
2687,20-07-2024,Shorts,Men Fashion,1,438.44,438.44,Debit Card,Bengaluru,5,Very satisfied with the product
2688,17-01-2023,Shirt,Accessories,4,759.09,3036.36,UPI,Chennai,1,Very satisfied with the product
2689,29-08-2023,Shirt,Men Fashion,2,350.04,700.08,UPI,Chennai,4,Not happy with the packaging
2690,30-03-2024,Hoodie,Accessories,1,564.54,564.54,UPI,Delhi,2,Not happy with the packaging
2691,28-07-2023,Shirt,Accessories,3,498.38,1495.14,Debit Card,Kolkata,5,The material is too thin
2692,01-03-2024,Hoodie,Accessories,2,1648.49,3296.98,COD,Bengaluru,2,Excellent customer support
2693,27-05-2023,T-Shirt,Women Fashion,4,1593.85,6375.4,Wallet,Kolkata,2,Good fabric but size not perfect
2694,04-01-2024,Shirt,Women Fashion,1,1771.37,1771.37,Debit Card,Hyderabad,5,Very satisfied with the product
2695,29-10-2023,T-Shirt,Men Fashion,3,1973.8,5921.4,Debit Card,Mumbai,4,Loved it! Great fit and style
2696,25-10-2023,Joggers,Accessories,4,1351.96,5407.84,UPI,Mumbai,2,Amazing quality and fast delivery!
2697,15-09-2024,Shorts,Women Fashion,4,1057.95,4231.8,Wallet,Pune,3,Amazing quality and fast delivery!
2698,04-06-2024,Shirt,Men Fashion,2,860.48,1720.96,COD,Kolkata,2,Excellent customer support
2699,19-08-2024,T-Shirt,Accessories,1,1150.21,1150.21,Credit Card,Hyderabad,5,Delivery took longer than expected
2700,26-10-2024,Hoodie,Men Fashion,4,641.6,2566.4,Credit Card,Chennai,1,Not happy with the packaging
2701,30-05-2024,Cargo Pants,Accessories,1,1029.36,1029.36,UPI,Kolkata,2,Very satisfied with the product
2702,24-06-2024,T-Shirt,Accessories,4,1698.56,6794.24,COD,Pune,4,Good fabric but size not perfect
2703,21-06-2024,Sweatshirt,Women Fashion,3,468.23,1404.69,Debit Card,Delhi,3,Very satisfied with the product
2704,12-08-2024,Jackets,Men Fashion,3,326.54,979.62,Debit Card,Delhi,3,The material is too thin
2705,06-01-2024,Shorts,Women Fashion,2,730.09,1460.18,Debit Card,Pune,1,Totally worth the price
2706,29-04-2023,Shorts,Women Fashion,1,1811.85,1811.85,COD,Bengaluru,1,Not happy with the packaging
2707,23-03-2023,Shirt,Accessories,4,630.52,2522.08,Wallet,Mumbai,2,The material is too thin
2708,06-01-2024,Sweatshirt,Accessories,3,656.54,1969.62,Credit Card,Hyderabad,5,Delivery took longer than expected
2709,04-03-2024,Shorts,Accessories,2,1644.49,3288.98,Credit Card,Chennai,4,Excellent customer support
2710,08-09-2023,Cargo Pants,Accessories,2,1770.46,3540.92,Wallet,Pune,3,Loved it! Great fit and style
2711,22-05-2023,Jackets,Women Fashion,4,402.71,1610.84,Debit Card,Bengaluru,1,Excellent customer support
2712,01-05-2023,Hoodie,Women Fashion,3,1963.56,5890.68,COD,Chennai,4,Delivery took longer than expected
2713,01-06-2023,Sweatshirt,Accessories,3,1937.5,5812.5,Credit Card,Delhi,5,The material is too thin
2714,09-04-2024,T-Shirt,Men Fashion,3,850.36,2551.08,UPI,Hyderabad,3,Totally worth the price
2715,27-09-2023,Sweatshirt,Accessories,2,1811.28,3622.56,UPI,Delhi,3,"Average product, expected better"
2716,04-02-2023,Cargo Pants,Men Fashion,2,1324.36,2648.72,Credit Card,Mumbai,5,Not happy with the packaging
2717,16-05-2023,Cargo Pants,Women Fashion,4,308.19,1232.76,Debit Card,Delhi,3,Amazing quality and fast delivery!
2718,16-02-2024,Shorts,Accessories,2,1028.41,2056.82,Debit Card,Mumbai,5,Good fabric but size not perfect
2719,11-12-2023,Shirt,Accessories,2,542.77,1085.54,Wallet,Chennai,3,Amazing quality and fast delivery!
2720,21-04-2023,T-Shirt,Men Fashion,4,683.66,2734.64,Debit Card,Hyderabad,2,"Average product, expected better"
2721,23-02-2024,Sweatshirt,Accessories,4,1902.21,7608.84,COD,Bengaluru,5,The material is too thin
2722,03-05-2024,Joggers,Accessories,1,1362.06,1362.06,Credit Card,Pune,4,Loved it! Great fit and style
2723,26-08-2024,Hoodie,Men Fashion,1,1407.8,1407.8,UPI,Chennai,2,The material is too thin
2724,30-08-2024,Shirt,Accessories,3,400.9,1202.7,COD,Hyderabad,4,Delivery took longer than expected
2725,25-11-2023,Sweatshirt,Men Fashion,4,659.97,2639.88,Wallet,Pune,3,Good fabric but size not perfect
2726,25-08-2024,Jackets,Men Fashion,1,1743.06,1743.06,Credit Card,Bengaluru,4,Excellent customer support
2727,20-05-2024,Shirt,Men Fashion,3,491.85,1475.55,Wallet,Chennai,2,Loved it! Great fit and style
2728,21-06-2024,Cargo Pants,Women Fashion,4,879.24,3516.96,Debit Card,Hyderabad,5,"Average product, expected better"
2729,23-11-2023,Joggers,Men Fashion,2,1309.04,2618.08,UPI,Kolkata,1,Delivery took longer than expected
2730,04-08-2023,Cargo Pants,Accessories,4,863.35,3453.4,Debit Card,Chennai,4,"Average product, expected better"
2731,22-09-2024,Shirt,Men Fashion,4,346.33,1385.32,Debit Card,Bengaluru,1,"Average product, expected better"
2732,19-06-2023,Hoodie,Women Fashion,2,437.72,875.44,Debit Card,Hyderabad,4,Totally worth the price
2733,25-03-2024,Shorts,Men Fashion,2,1730.43,3460.86,Debit Card,Bengaluru,4,The material is too thin
2734,12-09-2024,Hoodie,Men Fashion,3,1372.34,4117.02,Debit Card,Delhi,5,Not happy with the packaging
2735,09-04-2023,Shorts,Accessories,1,1442.84,1442.84,Wallet,Kolkata,3,Not happy with the packaging
2736,22-06-2023,T-Shirt,Accessories,4,595.9,2383.6,UPI,Chennai,2,Totally worth the price
2737,04-07-2024,Shorts,Men Fashion,3,1375.8,4127.4,COD,Kolkata,2,Very satisfied with the product
2738,27-01-2023,Shirt,Men Fashion,1,1940.01,1940.01,Debit Card,Chennai,2,Loved it! Great fit and style
2739,12-03-2024,Sweatshirt,Accessories,1,1669.16,1669.16,Credit Card,Kolkata,3,Loved it! Great fit and style
2740,09-04-2024,Jackets,Men Fashion,1,1279.7,1279.7,UPI,Hyderabad,1,Good fabric but size not perfect
2741,18-03-2024,Sweatshirt,Women Fashion,1,340.96,340.96,UPI,Kolkata,2,Loved it! Great fit and style
2742,21-05-2023,Jackets,Accessories,1,416.97,416.97,UPI,Bengaluru,1,Very satisfied with the product
2743,22-03-2023,Shorts,Accessories,2,1726.69,3453.38,UPI,Bengaluru,3,Amazing quality and fast delivery!
2744,10-06-2023,Shirt,Women Fashion,4,878.63,3514.52,COD,Pune,3,Totally worth the price
2745,09-06-2024,Hoodie,Accessories,4,1766.12,7064.48,Debit Card,Mumbai,5,Totally worth the price
2746,19-03-2024,Hoodie,Accessories,2,542.58,1085.16,Wallet,Bengaluru,2,"Average product, expected better"
2747,14-07-2023,T-Shirt,Accessories,4,1984.47,7937.88,UPI,Delhi,5,Not happy with the packaging
2748,21-05-2023,Cargo Pants,Men Fashion,2,1192.3,2384.6,Credit Card,Bengaluru,2,Good fabric but size not perfect
2749,26-04-2024,Joggers,Women Fashion,4,1989.51,7958.04,Credit Card,Pune,3,Amazing quality and fast delivery!
2750,23-05-2024,Jackets,Men Fashion,4,1645.73,6582.92,Credit Card,Pune,3,Very satisfied with the product
2751,01-04-2023,Shorts,Men Fashion,1,1722.8,1722.8,COD,Mumbai,4,The material is too thin
2752,17-05-2024,Shorts,Accessories,4,1907.07,7628.28,Credit Card,Mumbai,4,Very satisfied with the product
2753,04-03-2024,Jackets,Accessories,3,730.18,2190.54,COD,Pune,3,Delivery took longer than expected
2754,20-08-2024,Shorts,Accessories,1,761.32,761.32,Debit Card,Hyderabad,3,Amazing quality and fast delivery!
2755,27-06-2024,Joggers,Women Fashion,3,1870.29,5610.87,Credit Card,Bengaluru,1,Excellent customer support
2756,11-05-2024,Sweatshirt,Accessories,1,1376.31,1376.31,COD,Chennai,1,Delivery took longer than expected
2757,01-01-2024,Sweatshirt,Women Fashion,2,1051.02,2102.04,UPI,Delhi,5,Loved it! Great fit and style
2758,26-04-2023,Jackets,Women Fashion,2,1537.92,3075.84,COD,Bengaluru,4,Good fabric but size not perfect
2759,11-09-2023,Cargo Pants,Men Fashion,4,1833.6,7334.4,Credit Card,Hyderabad,4,Totally worth the price
2760,23-11-2023,Hoodie,Women Fashion,3,1245.18,3735.54,COD,Pune,3,Loved it! Great fit and style
2761,12-05-2023,Sweatshirt,Women Fashion,3,513.66,1540.98,Wallet,Hyderabad,3,"Average product, expected better"
2762,29-08-2023,T-Shirt,Women Fashion,3,459.51,1378.53,Debit Card,Chennai,5,Very satisfied with the product
2763,09-08-2023,Cargo Pants,Men Fashion,1,1082.14,1082.14,Wallet,Kolkata,4,Delivery took longer than expected
2764,27-11-2023,Jackets,Accessories,4,1403.64,5614.56,Debit Card,Hyderabad,1,Excellent customer support
2765,05-02-2024,Sweatshirt,Women Fashion,1,1819.25,1819.25,COD,Bengaluru,2,Not happy with the packaging
2766,25-02-2023,Jackets,Women Fashion,3,1538.2,4614.6,Credit Card,Bengaluru,5,Loved it! Great fit and style
2767,13-10-2024,T-Shirt,Women Fashion,3,806.93,2420.79,COD,Hyderabad,2,Excellent customer support
2768,15-08-2023,Joggers,Accessories,3,299.05,897.15,Credit Card,Kolkata,1,Excellent customer support
2769,02-10-2024,Hoodie,Accessories,3,847.64,2542.92,Wallet,Bengaluru,1,"Average product, expected better"
2770,13-05-2023,T-Shirt,Accessories,4,731.62,2926.48,UPI,Kolkata,2,Not happy with the packaging
2771,24-01-2024,Hoodie,Accessories,2,455.57,911.14,Debit Card,Bengaluru,5,Amazing quality and fast delivery!
2772,20-07-2024,Hoodie,Accessories,4,1745.96,6983.84,UPI,Chennai,2,Amazing quality and fast delivery!
2773,04-08-2023,Shirt,Accessories,3,1699.13,5097.39,Credit Card,Delhi,5,Delivery took longer than expected
2774,02-07-2024,Cargo Pants,Accessories,1,1173.58,1173.58,Credit Card,Bengaluru,5,Totally worth the price
2775,15-06-2023,Shirt,Women Fashion,2,1679.84,3359.68,COD,Delhi,3,Very satisfied with the product
2776,20-07-2024,Shorts,Men Fashion,3,944.96,2834.88,UPI,Kolkata,4,Loved it! Great fit and style
2777,21-01-2023,Hoodie,Accessories,1,1980.02,1980.02,COD,Kolkata,4,Not happy with the packaging
2778,11-05-2024,T-Shirt,Men Fashion,3,707.51,2122.53,Debit Card,Bengaluru,1,Delivery took longer than expected
2779,25-01-2023,Shorts,Accessories,3,1115.08,3345.24,Credit Card,Mumbai,3,Excellent customer support
2780,06-10-2023,Hoodie,Women Fashion,4,463.3,1853.2,COD,Delhi,4,Very satisfied with the product
2781,04-10-2023,Hoodie,Men Fashion,3,1709.53,5128.59,UPI,Chennai,5,Totally worth the price
2782,01-03-2024,T-Shirt,Men Fashion,2,1053.98,2107.96,Wallet,Chennai,5,"Average product, expected better"
2783,05-06-2023,Hoodie,Accessories,1,448,448,Wallet,Kolkata,2,The material is too thin
2784,05-02-2024,Shorts,Accessories,4,1991.47,7965.88,Debit Card,Kolkata,2,The material is too thin
2785,28-11-2023,Cargo Pants,Accessories,2,1087.48,2174.96,UPI,Bengaluru,5,Amazing quality and fast delivery!
2786,08-10-2023,Sweatshirt,Men Fashion,3,854.8,2564.4,UPI,Bengaluru,5,Delivery took longer than expected
2787,13-08-2024,Sweatshirt,Women Fashion,3,840.12,2520.36,Debit Card,Hyderabad,2,Delivery took longer than expected
2788,06-04-2023,Shorts,Women Fashion,2,1442.26,2884.52,Wallet,Bengaluru,4,Not happy with the packaging
2789,09-05-2024,Jackets,Accessories,2,1305.91,2611.82,Wallet,Chennai,1,Delivery took longer than expected
2790,08-09-2023,Cargo Pants,Men Fashion,4,525.46,2101.84,COD,Pune,2,Good fabric but size not perfect
2791,08-02-2024,Shirt,Accessories,3,1554.46,4663.38,UPI,Hyderabad,4,Very satisfied with the product
